UserID,DeviceID,LogTime,S No
219,FC-8300T20094174,2022-09-29 12:41:57,19697
260,OX-8862021010079,2022-09-29 12:45:32,12610
141,OX-8862021010078,2022-09-29 12:46:01,13062
632,OX-8862021010001,2022-09-29 12:21:39,11348
566,OX-8862021010003,2022-09-29 12:48:00,21861
133,OX-8862021010001,2022-09-29 12:26:03,11349
38,FC-8300T20094182,2022-09-29 12:48:48,52778
38,FC-8300T20094182,2022-09-29 12:50:10,52779
154,FC-8300T20094174,2022-09-29 12:51:21,19698
210,OX-8862021010001,2022-09-29 12:28:49,11350
154,FC-8300T20094174,2022-09-29 12:51:41,19699
196,FC-8300T20094182,2022-09-29 12:51:44,52780
109,OX-8862021010015,2022-09-29 12:50:49,14944
109,OX-8862021010015,2022-09-29 12:51:37,14945
605,OX-8862021010015,2022-09-29 12:51:54,14946
524,OX-8862021010003,2022-09-29 12:56:40,21862
43,OX-8862021010015,2022-09-29 12:53:14,14947
610,OX-8862021010092,2022-09-29 12:55:10,23720
641,FC-8300T20094182,2022-09-29 12:56:29,52781
595,FC-8300T20094182,2022-09-29 12:57:07,52782
260,OX-8862021010079,2022-09-29 12:59:38,12611
76,OX-8862021010099,2022-09-29 12:58:35,13446
580,OX-8862021010014,2022-09-29 12:55:31,23009
109,OX-8862021010015,2022-09-29 12:57:08,14948
133,OX-8862021010001,2022-09-29 12:36:53,11351
17,FC-8300T20094182,2022-09-29 12:59:24,52783
546,OX-8862021010097,2022-09-29 12:58:51,8226
544,OX-8862021010099,2022-09-29 13:02:05,13447
257,OX-8862021010096,2022-09-29 12:58:40,7592
257,OX-8862021010096,2022-09-29 12:58:50,7593
657,OX-8862021010097,2022-09-29 13:01:24,8227
404,OX-8862021010013,2022-09-29 13:01:37,6663
662,FC-8300T20094179,2022-09-29 13:03:07,34084
38,FC-8300T20094182,2022-09-29 13:03:35,52784
605,OX-8862021010015,2022-09-29 13:02:30,14949
256,OX-8862021010096,2022-09-29 13:03:09,7594
46,OX-8862021010024,2022-09-29 13:08:27,14034
605,OX-8862021010015,2022-09-29 13:08:20,14950
30,OX-8862021010082,2022-09-29 13:11:36,11630
662,FC-8300T20094179,2022-09-29 13:12:11,34085
641,FC-8300T20094182,2022-09-29 13:12:43,52785
668,OX-8862021010003,2022-09-29 13:17:50,21863
30,OX-8862021010082,2022-09-29 13:18:16,11631
193,FC-8300T20094181,2022-09-29 13:20:28,20285
62,OX-8862021010015,2022-09-29 13:22:25,14951
668,OX-8862021010003,2022-09-29 13:26:42,21864
46,OX-8862021010024,2022-09-29 13:26:23,14035
48,FC-8300T20094181,2022-09-29 13:24:29,20286
668,OX-8862021010003,2022-09-29 13:29:19,21865
626,OX-8862021010095,2022-09-29 13:25:55,10811
154,FC-8300T20094174,2022-09-29 13:29:28,19700
619,OX-8862021010096,2022-09-29 13:25:47,7595
256,OX-8862021010096,2022-09-29 13:28:48,7596
538,OX-8862021010078,2022-09-29 13:34:33,13063
154,FC-8300T20094174,2022-09-29 13:33:48,19701
657,OX-8862021010097,2022-09-29 13:32:02,8228
326,OX-8862021010097,2022-09-29 13:32:12,8229
604,FC-8300T20094174,2022-09-29 13:35:11,19702
505,OX-8862021010096,2022-09-29 13:35:58,7597
404,OX-8862021010013,2022-09-29 13:37:53,6664
596,OX-8862021010014,2022-09-29 13:40:14,23010
33,OX-8862021010014,2022-09-29 13:40:28,23011
626,OX-8862021010095,2022-09-29 13:41:53,10812
596,OX-8862021010014,2022-09-29 13:44:00,23012
275,OX-8862021010094,2022-09-29 13:44:49,11387
529,OX-8862021010092,2022-09-29 13:46:06,23721
608,OX-8862021010093,2022-09-29 13:46:37,13144
621,OX-8862021010092,2022-09-29 13:47:43,23722
19,FC-8300T20094179,2022-09-29 13:49:44,34086
531,OX-8862021010100,2022-09-29 13:50:42,18843
280,FC-8300T20094179,2022-09-29 13:50:15,34087
549,FC-8300T20094179,2022-09-29 13:51:13,34088
506,OX-8862021010095,2022-09-29 13:49:20,10813
68,OX-8862021010012,2022-09-29 13:51:22,6125
585,OX-8862021010095,2022-09-29 13:49:34,10814
290,OX-8862021010024,2022-09-29 13:52:31,14036
582,OX-8862021010012,2022-09-29 13:51:31,6126
569,OX-8862021010079,2022-09-29 13:54:51,12612
593,FC-8300T20094179,2022-09-29 13:52:09,34089
403,OX-8862021010013,2022-09-29 13:51:18,6665
48,FC-8300T20094181,2022-09-29 13:50:55,20287
635,OX-8862021010030,2022-09-29 13:51:50,14982
255,FC-8300T20094179,2022-09-29 13:52:50,34090
16,OX-8862021010093,2022-09-29 13:52:04,13145
570,FC-8300T20094179,2022-09-29 13:53:16,34091
174,OX-8862021010093,2022-09-29 13:52:17,13146
621,OX-8862021010092,2022-09-29 13:52:32,23723
122,OX-8862021010012,2022-09-29 13:53:52,6127
608,OX-8862021010093,2022-09-29 13:53:03,13147
557,OX-8862021010030,2022-09-29 13:53:44,14983
23,OX-8862021010002,2022-09-29 13:57:13,12618
515,OX-8862021010024,2022-09-29 13:56:24,14037
620,OX-8862021010030,2022-09-29 13:54:50,14984
9,FC-8300T20094181,2022-09-29 13:54:13,20288
282,FC-8300T20094181,2022-09-29 13:54:23,20289
543,OX-8862021010079,2022-09-29 13:58:49,12613
583,OX-8862021010100,2022-09-29 13:57:07,18844
674,OX-8862021010100,2022-09-29 13:57:15,18845
124,OX-8862021010095,2022-09-29 13:54:50,10815
628,OX-8862021010029,2022-09-29 13:58:10,4291
563,OX-8862021010082,2022-09-29 13:57:11,11632
673,OX-8862021010092,2022-09-29 13:56:07,23724
501,OX-8862021010030,2022-09-29 13:56:25,14985
564,FC-8300T20094181,2022-09-29 13:55:29,20290
145,FC-8300T20094179,2022-09-29 13:57:12,34092
268,FC-8300T20094174,2022-09-29 13:58:30,19703
52,OX-8862021010092,2022-09-29 13:56:47,23725
653,OX-8862021010014,2022-09-29 13:56:04,23013
522,OX-8862021010092,2022-09-29 13:57:51,23726
546,OX-8862021010097,2022-09-29 13:57:44,8230
537,OX-8862021010012,2022-09-29 13:59:29,6128
588,OX-8862021010002,2022-09-29 14:01:43,12619
567,OX-8862021010082,2022-09-29 14:00:16,11633
124,OX-8862021010095,2022-09-29 13:58:23,10816
204,OX-8862021010013,2022-09-29 14:00:21,6666
297,FC-8300T20094179,2022-09-29 14:01:26,34093
269,OX-8862021010100,2022-09-29 14:02:16,18846
147,OX-8862021010094,2022-09-29 14:00:12,11388
41,OX-8862021010100,2022-09-29 14:02:34,18847
53,OX-8862021010087,2022-09-29 14:03:26,300
65,OX-8862021010093,2022-09-29 14:03:28,13148
234,OX-8862021010012,2022-09-29 14:05:02,6129
670,FC-8300T20094182,2022-09-29 14:05:37,52786
535,OX-8862021010097,2022-09-29 14:04:19,8231
660,FC-8300T20094174,2022-09-29 14:06:42,19704
578,FC-8300T20094181,2022-09-29 14:04:59,20291
125,OX-8862021010092,2022-09-29 14:07:10,23727
602,OX-8862021010100,2022-09-29 14:09:41,18848
73,FC-8300T20094179,2022-09-29 14:11:24,34094
80,OX-8862021010097,2022-09-29 14:10:30,8232
135,OX-8862021010029,2022-09-29 14:13:14,4292
596,OX-8862021010014,2022-09-29 14:10:01,23014
636,OX-8862021010099,2022-09-29 14:13:37,13448
634,OX-8862021010078,2022-09-29 14:14:58,13064
544,OX-8862021010099,2022-09-29 14:14:34,13449
610,OX-8862021010092,2022-09-29 14:12:24,23728
17,FC-8300T20094182,2022-09-29 14:14:06,52787
62,OX-8862021010015,2022-09-29 14:13:12,14952
625,OX-8862021010002,2022-09-29 14:17:27,12620
124,OX-8862021010095,2022-09-29 14:14:00,10817
43,OX-8862021010015,2022-09-29 14:15:13,14953
17,FC-8300T20094182,2022-09-29 14:19:05,52788
174,OX-8862021010093,2022-09-29 14:17:41,13149
610,OX-8862021010092,2022-09-29 14:18:22,23729
522,OX-8862021010092,2022-09-29 14:18:44,23730
634,OX-8862021010078,2022-09-29 14:22:18,13065
279,FC-8300T20094182,2022-09-29 14:22:12,52789
210,OX-8862021010001,2022-09-29 14:01:35,11352
282,FC-8300T20094181,2022-09-29 14:22:27,20292
124,OX-8862021010095,2022-09-29 14:24:37,10818
210,OX-8862021010001,2022-09-29 14:04:47,11353
634,OX-8862021010078,2022-09-29 14:29:41,13066
147,OX-8862021010094,2022-09-29 14:26:06,11389
174,OX-8862021010093,2022-09-29 14:28:26,13150
326,OX-8862021010097,2022-09-29 14:29:49,8233
33,OX-8862021010014,2022-09-29 14:30:57,23015
632,OX-8862021010001,2022-09-29 14:11:21,11354
234,OX-8862021010012,2022-09-29 14:33:32,6130
160,OX-8862021010087,2022-09-29 14:35:04,301
578,FC-8300T20094181,2022-09-29 14:33:12,20293
672,OX-8862021010014,2022-09-29 14:32:50,23016
674,OX-8862021010100,2022-09-29 14:36:02,18849
535,OX-8862021010097,2022-09-29 14:35:09,8234
538,OX-8862021010078,2022-09-29 14:40:04,13067
43,OX-8862021010015,2022-09-29 14:37:30,14954
33,OX-8862021010014,2022-09-29 14:37:16,23017
297,FC-8300T20094179,2022-09-29 14:40:43,34095
564,FC-8300T20094181,2022-09-29 14:39:13,20294
135,OX-8862021010029,2022-09-29 14:43:32,4293
125,OX-8862021010092,2022-09-29 14:42:00,23731
585,OX-8862021010095,2022-09-29 14:41:43,10819
73,FC-8300T20094179,2022-09-29 14:44:05,34096
543,OX-8862021010079,2022-09-29 14:47:14,12614
38,FC-8300T20094182,2022-09-29 14:45:54,52790
634,OX-8862021010078,2022-09-29 14:48:53,13068
282,FC-8300T20094181,2022-09-29 14:44:46,20295
566,OX-8862021010003,2022-09-29 14:48:36,21874
260,OX-8862021010079,2022-09-29 14:49:11,12615
256,OX-8862021010096,2022-09-29 14:43:44,7598
634,OX-8862021010078,2022-09-29 14:49:49,13069
65,OX-8862021010093,2022-09-29 14:46:27,13151
524,OX-8862021010003,2022-09-29 14:50:06,21875
512,OX-8862021010030,2022-09-29 14:47:19,14986
608,OX-8862021010093,2022-09-29 14:47:20,13152
666,OX-8862021010030,2022-09-29 14:48:04,14987
76,OX-8862021010099,2022-09-29 14:50:30,13450
674,OX-8862021010100,2022-09-29 14:50:30,18850
141,OX-8862021010078,2022-09-29 14:52:22,13070
625,OX-8862021010002,2022-09-29 14:52:23,12621
38,FC-8300T20094182,2022-09-29 14:51:14,52791
193,FC-8300T20094181,2022-09-29 14:49:19,20296
530,OX-8862021010002,2022-09-29 14:53:17,12622
219,FC-8300T20094174,2022-09-29 14:52:53,19705
602,OX-8862021010100,2022-09-29 14:53:28,18851
632,OX-8862021010001,2022-09-29 14:31:21,11355
92,OX-8862021010003,2022-09-29 14:56:14,21876
279,FC-8300T20094182,2022-09-29 14:54:46,52792
76,OX-8862021010099,2022-09-29 14:57:23,13451
125,OX-8862021010092,2022-09-29 14:56:41,23732
670,FC-8300T20094182,2022-09-29 14:58:16,52793
92,OX-8862021010003,2022-09-29 15:00:30,21877
506,OX-8862021010095,2022-09-29 14:56:49,10820
634,OX-8862021010078,2022-09-29 15:01:18,13071
125,OX-8862021010092,2022-09-29 14:58:29,23733
634,OX-8862021010078,2022-09-29 15:02:01,13072
634,OX-8862021010078,2022-09-29 15:02:05,13073
160,OX-8862021010087,2022-09-29 15:00:32,302
634,OX-8862021010078,2022-09-29 15:02:09,13074
634,OX-8862021010078,2022-09-29 15:02:13,13075
275,OX-8862021010094,2022-09-29 14:58:10,11390
193,FC-8300T20094181,2022-09-29 14:58:51,20297
596,OX-8862021010014,2022-09-29 14:58:38,23018
608,OX-8862021010093,2022-09-29 14:59:34,13153
585,OX-8862021010095,2022-09-29 15:00:48,10821
641,FC-8300T20094182,2022-09-29 15:03:41,52794
549,FC-8300T20094179,2022-09-29 15:03:21,34097
645,FC-8300T20094182,2022-09-29 15:03:50,52795
275,OX-8862021010094,2022-09-29 15:02:09,11391
549,FC-8300T20094179,2022-09-29 15:03:43,34098
549,FC-8300T20094179,2022-09-29 15:03:53,34099
280,FC-8300T20094179,2022-09-29 15:03:56,34100
595,FC-8300T20094182,2022-09-29 15:04:45,52796
141,OX-8862021010078,2022-09-29 15:11:01,13076
255,FC-8300T20094179,2022-09-29 15:11:58,34101
570,FC-8300T20094179,2022-09-29 15:12:23,34102
569,OX-8862021010079,2022-09-29 15:15:54,12616
569,OX-8862021010079,2022-09-29 15:16:08,12617
169,OX-8862021010012,2022-09-29 15:14:38,6131
529,OX-8862021010092,2022-09-29 15:14:49,23734
652,OX-8862021010097,2022-09-29 15:14:46,8235
256,OX-8862021010096,2022-09-29 15:14:07,7599
675,OX-8862021010078,2022-09-29 15:20:06,13077
604,FC-8300T20094174,2022-09-29 15:18:54,19706
530,OX-8862021010002,2022-09-29 15:20:58,12623
570,FC-8300T20094179,2022-09-29 15:19:20,34103
255,FC-8300T20094179,2022-09-29 15:19:25,34104
529,OX-8862021010092,2022-09-29 15:18:49,23735
604,FC-8300T20094174,2022-09-29 15:21:35,19707
260,OX-8862021010079,2022-09-29 15:23:29,12618
282,FC-8300T20094181,2022-09-29 15:19:21,20298
506,OX-8862021010095,2022-09-29 15:20:26,10822
672,OX-8862021010014,2022-09-29 15:21:37,23019
280,FC-8300T20094179,2022-09-29 15:24:08,34105
675,OX-8862021010078,2022-09-29 15:26:49,13078
549,FC-8300T20094179,2022-09-29 15:24:14,34106
234,OX-8862021010012,2022-09-29 15:27:47,6132
234,OX-8862021010012,2022-09-29 15:30:45,6133
282,FC-8300T20094181,2022-09-29 15:32:07,20299
524,OX-8862021010003,2022-09-29 15:36:24,21878
564,FC-8300T20094181,2022-09-29 15:33:01,20300
608,OX-8862021010093,2022-09-29 15:34:10,13154
626,OX-8862021010095,2022-09-29 15:34:23,10823
628,OX-8862021010029,2022-09-29 15:37:49,4294
154,FC-8300T20094174,2022-09-29 15:37:37,19708
53,OX-8862021010087,2022-09-29 15:37:44,303
645,FC-8300T20094182,2022-09-29 15:37:19,52797
621,OX-8862021010092,2022-09-29 15:36:09,23736
46,OX-8862021010024,2022-09-29 15:38:13,14038
588,OX-8862021010002,2022-09-29 15:39:41,12624
605,OX-8862021010015,2022-09-29 15:37:25,14955
219,FC-8300T20094174,2022-09-29 15:39:51,19709
544,OX-8862021010099,2022-09-29 15:40:23,13452
504,OX-8862021010100,2022-09-29 15:40:24,18852
275,OX-8862021010094,2022-09-29 15:38:50,11392
566,OX-8862021010003,2022-09-29 15:42:22,21879
544,OX-8862021010099,2022-09-29 15:42:19,13453
160,OX-8862021010087,2022-09-29 15:42:39,304
652,OX-8862021010097,2022-09-29 15:40:53,8236
46,OX-8862021010024,2022-09-29 15:43:00,14039
580,OX-8862021010014,2022-09-29 15:41:43,23020
595,FC-8300T20094182,2022-09-29 15:46:00,52798
564,FC-8300T20094181,2022-09-29 15:44:58,20301
666,OX-8862021010030,2022-09-29 15:46:01,14988
275,OX-8862021010094,2022-09-29 15:45:55,11393
512,OX-8862021010030,2022-09-29 15:46:54,14989
257,OX-8862021010096,2022-09-29 15:45:14,7600
566,OX-8862021010003,2022-09-29 15:51:10,21880
605,OX-8862021010015,2022-09-29 15:48:46,14956
610,OX-8862021010092,2022-09-29 15:50:19,23737
626,OX-8862021010095,2022-09-29 15:49:40,10824
41,OX-8862021010100,2022-09-29 15:52:28,18853
109,OX-8862021010015,2022-09-29 15:51:02,14957
19,FC-8300T20094179,2022-09-29 15:53:09,34107
544,OX-8862021010099,2022-09-29 15:54:48,13454
169,OX-8862021010012,2022-09-29 15:55:36,6134
30,OX-8862021010082,2022-09-29 15:58:04,11634
141,OX-8862021010078,2022-09-29 16:00:28,13079
569,OX-8862021010079,2022-09-29 16:00:53,12619
147,OX-8862021010094,2022-09-29 15:56:45,11394
17,FC-8300T20094182,2022-09-29 15:58:45,52799
608,OX-8862021010093,2022-09-29 15:57:56,13155
506,OX-8862021010095,2022-09-29 15:58:40,10825
604,FC-8300T20094174,2022-09-29 16:01:40,19710
210,OX-8862021010001,2022-09-29 15:42:23,11356
636,OX-8862021010099,2022-09-29 16:06:01,13455
641,FC-8300T20094182,2022-09-29 16:05:26,52800
610,OX-8862021010092,2022-09-29 16:05:10,23738
544,OX-8862021010099,2022-09-29 16:07:46,13456
612,OX-8862021010094,2022-09-29 16:05:03,11395
41,OX-8862021010100,2022-09-29 16:07:48,18854
210,OX-8862021010001,2022-09-29 15:45:20,11357
65,OX-8862021010093,2022-09-29 16:06:29,13156
583,OX-8862021010100,2022-09-29 16:09:50,18855
73,FC-8300T20094179,2022-09-29 16:09:50,34108
580,OX-8862021010014,2022-09-29 16:08:13,23021
628,OX-8862021010029,2022-09-29 16:12:29,4295
255,FC-8300T20094179,2022-09-29 16:11:54,34109
19,FC-8300T20094179,2022-09-29 16:12:02,34110
662,FC-8300T20094179,2022-09-29 16:12:07,34111
506,OX-8862021010095,2022-09-29 16:11:03,10826
566,OX-8862021010003,2022-09-29 16:15:17,21881
9,FC-8300T20094181,2022-09-29 16:12:06,20302
404,OX-8862021010013,2022-09-29 16:13:15,6667
141,OX-8862021010078,2022-09-29 16:17:28,13080
154,FC-8300T20094174,2022-09-29 16:15:49,19711
604,FC-8300T20094174,2022-09-29 16:16:25,19712
604,FC-8300T20094174,2022-09-29 16:16:29,19713
133,OX-8862021010001,2022-09-29 15:54:00,11358
135,OX-8862021010029,2022-09-29 16:18:14,4296
160,OX-8862021010087,2022-09-29 16:17:45,305
17,FC-8300T20094182,2022-09-29 16:19:09,52801
30,OX-8862021010082,2022-09-29 16:19:28,11635
147,OX-8862021010094,2022-09-29 16:18:13,11396
585,OX-8862021010095,2022-09-29 16:18:06,10827
505,OX-8862021010096,2022-09-29 16:19:47,7601
529,OX-8862021010092,2022-09-29 16:21:50,23740
505,OX-8862021010096,2022-09-29 16:22:10,7602
52,OX-8862021010092,2022-09-29 16:24:23,23741
662,FC-8300T20094179,2022-09-29 16:25:41,34112
538,OX-8862021010078,2022-09-29 16:28:43,13081
255,FC-8300T20094179,2022-09-29 16:28:33,34113
135,OX-8862021010029,2022-09-29 16:30:29,4297
92,OX-8862021010003,2022-09-29 16:31:34,21882
569,OX-8862021010079,2022-09-29 16:32:42,12620
92,OX-8862021010003,2022-09-29 16:32:18,21883
257,OX-8862021010096,2022-09-29 16:27:28,7603
653,OX-8862021010014,2022-09-29 16:28:44,23022
65,OX-8862021010093,2022-09-29 16:29:42,13157
504,OX-8862021010100,2022-09-29 16:32:02,18856
297,FC-8300T20094179,2022-09-29 16:31:40,34114
585,OX-8862021010095,2022-09-29 16:31:29,10828
256,OX-8862021010096,2022-09-29 16:30:48,7604
65,OX-8862021010093,2022-09-29 16:33:22,13158
593,FC-8300T20094179,2022-09-29 16:34:51,34115
531,OX-8862021010100,2022-09-29 16:35:43,18857
234,OX-8862021010012,2022-09-29 16:35:03,6135
653,OX-8862021010014,2022-09-29 16:33:26,23023
73,FC-8300T20094179,2022-09-29 16:35:28,34116
118,OX-8862021010097,2022-09-29 16:34:45,8237
404,OX-8862021010013,2022-09-29 16:35:34,6668
403,OX-8862021010013,2022-09-29 16:36:09,6669
605,OX-8862021010015,2022-09-29 16:36:45,14958
522,OX-8862021010092,2022-09-29 16:38:36,23742
578,FC-8300T20094181,2022-09-29 16:38:08,20303
635,OX-8862021010030,2022-09-29 16:40:32,14990
593,FC-8300T20094179,2022-09-29 16:42:01,34117
297,FC-8300T20094179,2022-09-29 16:43:18,34118
538,OX-8862021010078,2022-09-29 16:46:13,13082
666,OX-8862021010030,2022-09-29 16:43:19,14991
529,OX-8862021010092,2022-09-29 16:43:23,23743
133,OX-8862021010001,2022-09-29 16:23:52,11359
578,FC-8300T20094181,2022-09-29 16:44:58,20304
65,OX-8862021010093,2022-09-29 16:45:39,13159
608,OX-8862021010093,2022-09-29 16:47:03,13160
543,OX-8862021010079,2022-09-29 16:51:33,12621
666,OX-8862021010030,2022-09-29 16:48:40,14992
92,OX-8862021010003,2022-09-29 16:52:21,21884
9,FC-8300T20094181,2022-09-29 16:48:53,20305
595,FC-8300T20094182,2022-09-29 16:51:10,52802
522,OX-8862021010092,2022-09-29 16:50:15,23744
38,FC-8300T20094182,2022-09-29 16:51:49,52803
660,FC-8300T20094174,2022-09-29 16:53:36,19714
604,FC-8300T20094174,2022-09-29 16:53:40,19715
583,OX-8862021010100,2022-09-29 16:53:40,18858
566,OX-8862021010003,2022-09-29 16:55:41,21885
234,OX-8862021010012,2022-09-29 16:53:49,6136
53,OX-8862021010087,2022-09-29 16:54:56,306
68,OX-8862021010012,2022-09-29 16:54:29,6137
275,OX-8862021010094,2022-09-29 16:53:38,11397
544,OX-8862021010099,2022-09-29 16:56:45,13457
48,FC-8300T20094181,2022-09-29 16:54:57,20306
549,FC-8300T20094179,2022-09-29 16:58:03,34119
52,OX-8862021010092,2022-09-29 16:58:00,23745
544,OX-8862021010099,2022-09-29 17:01:57,13458
275,OX-8862021010094,2022-09-29 16:59:12,11398
256,OX-8862021010096,2022-09-29 16:59:38,7605
634,OX-8862021010078,2022-09-29 17:05:21,13083
147,OX-8862021010094,2022-09-29 17:01:46,11399
141,OX-8862021010078,2022-09-29 17:06:04,13084
109,OX-8862021010015,2022-09-29 17:02:08,14959
38,FC-8300T20094182,2022-09-29 17:04:15,52804
570,FC-8300T20094179,2022-09-29 17:04:16,34120
109,OX-8862021010015,2022-09-29 17:02:57,14960
403,OX-8862021010013,2022-09-29 17:03:43,6670
608,OX-8862021010093,2022-09-29 17:03:39,13161
269,OX-8862021010100,2022-09-29 17:05:39,18859
632,OX-8862021010001,2022-09-29 16:44:40,11360
504,OX-8862021010100,2022-09-29 17:08:10,18860
174,OX-8862021010093,2022-09-29 17:06:13,13162
43,OX-8862021010015,2022-09-29 17:05:56,14961
620,OX-8862021010030,2022-09-29 17:07:02,14993
260,OX-8862021010079,2022-09-29 17:11:46,12622
543,OX-8862021010079,2022-09-29 17:12:05,12623
605,OX-8862021010015,2022-09-29 17:08:21,14962
118,OX-8862021010097,2022-09-29 17:09:09,8238
501,OX-8862021010030,2022-09-29 17:09:43,14994
504,OX-8862021010100,2022-09-29 17:11:38,18861
33,OX-8862021010014,2022-09-29 17:09:43,23024
46,OX-8862021010024,2022-09-29 17:13:31,14040
625,OX-8862021010002,2022-09-29 17:14:40,12625
68,OX-8862021010012,2022-09-29 17:12:58,6138
92,OX-8862021010003,2022-09-29 17:15:44,21886
141,OX-8862021010078,2022-09-29 17:16:41,13085
634,OX-8862021010078,2022-09-29 17:16:51,13086
595,FC-8300T20094182,2022-09-29 17:15:16,52805
582,OX-8862021010012,2022-09-29 17:15:18,6139
169,OX-8862021010012,2022-09-29 17:15:35,6140
280,FC-8300T20094179,2022-09-29 17:17:14,34121
196,FC-8300T20094182,2022-09-29 17:19:23,52806
169,OX-8862021010012,2022-09-29 17:18:50,6141
673,OX-8862021010092,2022-09-29 17:18:14,23746
674,OX-8862021010100,2022-09-29 17:21:32,18862
595,FC-8300T20094182,2022-09-29 17:21:24,52807
570,FC-8300T20094179,2022-09-29 17:22:20,34122
43,OX-8862021010015,2022-09-29 17:21:16,14963
668,OX-8862021010003,2022-09-29 17:25:06,21887
531,OX-8862021010100,2022-09-29 17:24:14,18863
635,OX-8862021010030,2022-09-29 17:22:50,14995
501,OX-8862021010030,2022-09-29 17:23:17,14996
48,FC-8300T20094181,2022-09-29 17:23:00,20307
632,OX-8862021010001,2022-09-29 17:02:42,11361
549,FC-8300T20094179,2022-09-29 17:24:40,34123
41,OX-8862021010100,2022-09-29 17:26:11,18864
260,OX-8862021010079,2022-09-29 17:28:05,12624
501,OX-8862021010030,2022-09-29 17:25:31,14997
544,OX-8862021010099,2022-09-29 17:27:46,13459
41,OX-8862021010100,2022-09-29 17:30:04,18865
125,OX-8862021010092,2022-09-29 17:28:51,23747
662,FC-8300T20094179,2022-09-29 17:29:48,34124
76,OX-8862021010099,2022-09-29 17:31:26,13460
174,OX-8862021010093,2022-09-29 17:29:24,13163
625,OX-8862021010002,2022-09-29 17:32:57,12626
604,FC-8300T20094174,2022-09-29 17:32:59,19716
668,OX-8862021010003,2022-09-29 17:35:09,21888
608,OX-8862021010093,2022-09-29 17:32:27,13164
547,OX-8862021010003,2022-09-29 17:35:55,21889
46,OX-8862021010024,2022-09-29 17:34:59,14041
547,OX-8862021010003,2022-09-29 17:36:08,21890
673,OX-8862021010092,2022-09-29 17:33:18,23748
280,FC-8300T20094179,2022-09-29 17:34:19,34125
193,FC-8300T20094181,2022-09-29 17:33:41,20308
290,OX-8862021010024,2022-09-29 17:36:42,14042
43,OX-8862021010015,2022-09-29 17:35:56,14964
621,OX-8862021010092,2022-09-29 17:37:28,23749
547,OX-8862021010003,2022-09-29 17:40:45,21891
662,FC-8300T20094179,2022-09-29 17:40:19,34126
33,OX-8862021010014,2022-09-29 17:38:51,23025
610,OX-8862021010092,2022-09-29 17:40:00,23750
404,OX-8862021010013,2022-09-29 17:42:05,6671
23,OX-8862021010002,2022-09-29 17:45:43,12627
621,OX-8862021010092,2022-09-29 17:43:09,23751
193,FC-8300T20094181,2022-09-29 17:42:30,20309
256,OX-8862021010096,2022-09-29 17:41:10,7606
147,OX-8862021010094,2022-09-29 17:42:59,11400
124,OX-8862021010095,2022-09-29 17:43:19,10829
404,OX-8862021010013,2022-09-29 17:44:45,6672
636,OX-8862021010099,2022-09-29 17:47:21,13461
610,OX-8862021010092,2022-09-29 17:45:11,23752
269,OX-8862021010100,2022-09-29 17:47:24,18866
43,OX-8862021010015,2022-09-29 17:46:08,14965
620,OX-8862021010030,2022-09-29 17:47:08,14998
23,OX-8862021010002,2022-09-29 17:49:47,12628
290,OX-8862021010024,2022-09-29 17:49:25,14043
124,OX-8862021010095,2022-09-29 17:48:02,10830
543,OX-8862021010079,2022-09-29 17:52:43,12625
564,FC-8300T20094181,2022-09-29 17:48:25,20310
641,FC-8300T20094182,2022-09-29 17:50:27,52808
567,OX-8862021010082,2022-09-29 17:51:09,11636
210,OX-8862021010001,2022-09-29 17:29:13,11362
547,OX-8862021010003,2022-09-29 17:53:32,21892
544,OX-8862021010099,2022-09-29 17:52:57,13462
204,OX-8862021010013,2022-09-29 17:51:33,6673
660,FC-8300T20094174,2022-09-29 17:53:45,19717
135,OX-8862021010029,2022-09-29 17:55:25,4298
62,OX-8862021010015,2022-09-29 17:53:02,14966
657,OX-8862021010097,2022-09-29 17:54:02,8239
219,FC-8300T20094174,2022-09-29 17:56:23,19718
645,FC-8300T20094182,2022-09-29 17:56:36,52809
501,OX-8862021010030,2022-09-29 17:55:59,14999
269,OX-8862021010100,2022-09-29 17:57:49,18867
73,FC-8300T20094179,2022-09-29 17:57:07,34127
256,OX-8862021010096,2022-09-29 17:55:41,7607
546,OX-8862021010097,2022-09-29 17:58:10,8240
1,OX-8862021010010,2022-09-29 18:00:40,3662
1,OX-8862021010010,2022-09-29 18:01:14,3663
257,OX-8862021010096,2022-09-29 17:57:31,7608
1,OX-8862021010010,2022-09-29 18:01:25,3664
1,OX-8862021010010,2022-09-29 18:01:36,3665
563,OX-8862021010082,2022-09-29 18:01:36,11637
636,OX-8862021010099,2022-09-29 18:02:45,13463
1,OX-8862021010010,2022-09-29 18:02:18,3666
19,FC-8300T20094179,2022-09-29 18:01:33,34128
512,OX-8862021010030,2022-09-29 18:00:58,15000
1,OX-8862021010010,2022-09-29 18:02:33,3667
1,OX-8862021010010,2022-09-29 18:02:45,3668
666,OX-8862021010030,2022-09-29 18:01:20,15001
125,OX-8862021010092,2022-09-29 18:01:13,23753
641,FC-8300T20094182,2022-09-29 18:02:41,52810
16,OX-8862021010093,2022-09-29 18:01:19,13165
23,OX-8862021010002,2022-09-29 18:04:35,12629
275,OX-8862021010094,2022-09-29 18:01:15,11401
505,OX-8862021010096,2022-09-29 18:00:01,7609
515,OX-8862021010024,2022-09-29 18:03:55,14044
